engagement,purchase_frequency,price_sensitivity,trend_sensitivity,conversion_rate
0.6577743159924735,0.6754600986089704,0.5762274646975584,0.6335195294033384,0.12271558632100114
0.4452332664309254,0.7513977233290704,0.7195622241691235,0.7207365694232256,0.10505638104390067
0.6242838419022353,0.41556693516447485,0.0,0.9699802270637096,0.05391793782569958
0.6383113870251814,0.773921184021132,0.9594424350517601,0.6466457313400743,0.05521347674901222
0.5555900915401085,0.8711275717609901,0.4692902818058618,0.6221292789359594,0.13501739137659077
0.6709685719001183,0.6826869806447402,0.7438002196822536,0.6727610364508748,0.04242352428530688
0.7727291542266168,0.9753591625116131,0.2712206960323832,0.5974674226786061,0.15570691813023851
1.0,0.44524216017928536,0.6348102591137653,0.7696272505591673,0.053975170614085244
0.7314240063097309,0.3510690593377166,0.26824857610179564,1.0,0.11553567702433531
0.7463590703300975,0.24425595021914426,0.3627708286469229,0.8016926836985646,0.07685526097004061
0.6865997351620898,0.8992088622978366,0.921086897850693,0.709623439659794,0.11412749724329371
0.3546211812461725,0.7308731312708115,0.45804987183206375,0.7033101969735129,0.0682354399154323
0.6952275024191409,0.588883065817909,0.547835232099539,0.4998894706085349,0.08348828375710823
0.7108414377893847,0.655993725263964,0.6914149007515259,0.8912975643435455,0.09163676701582885
1.0,0.3749021905403247,0.6090500153539731,0.7375460484779517,0.04991250176874109
0.6653750263393979,1.0,0.5330921591315868,0.7211232138254999,0.11963297381680503
0.7542785216200502,0.6258442363950455,0.5802914205425695,1.0,0.06947145734113659
0.6937518814530561,0.6218789589209786,1.0,0.7978004653385098,0.08085600338639926
0.4896379532284842,0.7451533247797384,0.48732386465261124,0.6297134319847705,0.05022602501565951
0.9057081066127036,0.6962018463473426,0.5442417902772928,0.6817827846071131,0.01
0.8353479458836193,0.6447768048558262,0.7311439671216746,0.9337513134714808,0.08235888949599324
0.8423857504677483,0.4419051089109376,0.7432157052507564,0.7681232656860423,0.18650461686451664
0.536310258136947,0.6942936714271991,0.7611466672232836,0.5198755234692214,0.12138417151592096
0.9525029759684978,0.9764048992950067,0.6405206488464206,0.8970766295320326,0.08922958481062421
0.4476668086973894,0.8690840092309955,0.2485389191992936,0.643096946313761,0.07948436683166929
0.8056342768840487,0.9186373253278795,0.8593549371062411,1.0,0.09089863571248186
1.0,0.49775686471376296,0.24780401353588866,0.9228076905143437,0.1118847646070084
0.5217034614764761,0.40207903594828376,0.5665798023525873,0.6784284966945998,0.0427674873876462
0.5980664086715011,0.5748426159800704,0.33405931299574126,0.954962617877618,0.13457286778675487
0.7179372457157753,0.6111449824577389,0.4858895637495416,0.7608568816843845,0.11861525261764976
0.6093743822590841,0.8188383036941898,0.5723277302667656,0.8864437880195551,0.11872742902831737
0.42088058240809606,0.2615070740570361,0.5706985873990601,0.827557250767116,0.10753902955238909
0.7123413354650848,0.9059100638921227,0.5928225659317626,0.6145829352014602,0.0907846663077596
0.508785331529301,0.5683984202842021,0.8550164791929024,0.647032026829206,0.1169144494386728
0.7852466375143327,0.514623786010516,0.5997775463330756,0.9147937308129858,0.11367256534965511
0.5345036378379154,0.39757912494796643,0.44628554023605727,0.6964359468629535,0.07583837156235905
0.978988192903157,0.2690286656268461,0.7120991770234386,0.6854162458812805,0.06705592908412396
0.5590144073794773,0.7646341167923829,0.761683507563421,0.5971803873041035,0.09407425181047946
0.6420289270829783,0.6146635934376807,0.22992628066986165,0.8177758504949537,0.1519608060598075
0.8464330991265405,0.3420078200517892,0.6314280153669688,1.0,0.04043571697384396
0.47844442304188806,0.34098424558727675,0.6542580033083977,0.5791947337193164,0.03129898936990239
0.7409427882287433,0.5328430601419744,0.43453602926080176,0.7538751130676413,0.09659043364946067
0.935285695770837,0.9338043050578786,0.8026554989285564,0.9759552888664687,0.09203550807424071
0.410653017778979,0.548081729727279,0.4669877708528441,0.7372573774006855,0.09693366657481632
0.7332340945358147,0.29937140937637874,0.5276268197637393,0.8223794873999575,0.09975812791634
0.7467789029647162,0.5508513871828111,0.4619241986575487,0.5800170354964993,0.0810719098146078
0.8407281169199158,0.5454552860504659,0.5034273904679228,0.8185291355532238,0.14959453754408328
0.4773488720419452,0.06062267141168565,0.2588194808830556,0.7200569175992722,0.025963840860939377
0.46231780964483027,0.5891410266964375,0.18318880582925523,0.907716799308778,0.05686011900879016
0.7939494818110415,0.5538130939582644,0.8507911139094939,0.9399817682503602,0.0858698095940381
0.7534572411819734,0.7392412729626836,0.3136685033699679,1.0,0.0242724475538333
0.7450887130622578,0.9697912189890691,0.2818936831196124,0.8427413077141721,0.08296582382271715
0.7623606777094556,0.8253130059095515,0.026254175007182745,0.8021274106531466,0.1564588066291207
0.5775955501158716,0.5462222618890339,0.3594284155083095,0.7811014882523738,0.09083545953183847
0.7418056654889806,0.3786948182516659,0.20892024545035037,0.6934933931502899,0.09922803622874733
0.7527530451937626,1.0,0.8612433352300012,0.8041574149538706,0.03959340939309679
0.5714167447552537,0.6118436868028976,0.7221597596553795,0.7027357743777553,0.0653455436784209
1.0,0.6027858583825892,0.34860692406090077,0.7769537562031383,0.07499214478704251
0.7852899257641217,0.5951749825779993,0.9955358771757479,0.9608156056972735,0.07729139612975064
0.4855653705035232,0.639616952153571,0.7159884071381507,0.5889531895552574,0.14126575180015075
0.8181796495540893,0.5711279176152115,0.42853709562810305,0.9323805697806473,0.11230764242900498
0.5245572993590821,0.48526759862395275,0.0,0.9607384107743784,0.04554168172251872
0.8416752286736413,0.49062821175192156,1.0,0.7311090356814274,0.09986019113728019
0.9085472042213327,0.5934493459568003,0.19429405731200888,0.41050321615862484,0.1099288699398714
0.5522771826966921,0.491315045773247,0.13801227566948382,0.6527484820648908,0.13560596154085067
0.8734077032639779,0.4574308434645671,0.7249654950421208,0.9575191274497775,0.15322162746273493
0.7743005668485696,0.6212860455383793,1.0,0.7463411100321788,0.04939623232688525
0.8479708287990082,0.5490045565158289,0.8045400200723141,0.5901116428328143,0.05756569955158647
1.0,0.9007985977165377,0.6240600064115192,0.6692360126034852,0.03969688564341534
0.6558301391194833,0.06980603832139753,0.6308459551663629,0.8844992042407285,0.08063920563572075
0.5643274904156519,0.8183013703844924,0.6877514229316677,0.8374773709122207,0.10865433497785337
0.5398874026674058,0.8492170384995258,0.6669642897530883,0.711770864132849,0.12949338066356408
0.553154148706221,0.18532195351837005,0.5618621132732626,0.69130809410965,0.08696195905429908
0.6861216923054612,0.5314624811839302,0.5229242428694127,0.6873186961529885,0.07720609906980624
0.7614073554669959,0.5257118268008417,0.48622951186210506,0.6024143704802396,0.09607031968994961
0.7498043438794034,0.31849766105643573,0.3341277904493312,1.0,0.056594283934799074
0.8488929848264842,0.4444366624818249,0.4382514830893097,0.6984287249261856,0.17358154886779092
0.7023403405380232,0.3778848309068342,0.12754950087701522,0.9447453633320795,0.02569355891527765
0.961636133888317,0.9504540886847246,0.478365282105155,0.9934105683075922,0.09738962315582897
0.6523617700171679,0.7871356786294922,0.28250995642679816,0.9097297437036737,0.17094424876918557
1.0,0.8543110189988317,0.25721035021253036,0.6809407499651122,0.0902719937823999
0.8126201225977011,0.744334412808647,0.5395767132537652,0.8145968144538576,0.08239843859994021
0.5457116398450691,0.3741896457565541,0.8062405029958118,0.7461287029774534,0.0757021830875829
0.5072393503489998,0.4950959467440452,0.7020296533205088,0.6054077022831795,0.08278433272950368
0.7868450347437733,0.6978749122455836,0.15448986720290103,0.8018974850754564,0.1449139389870612
0.6597766986413468,0.3555744382216109,0.28228180995452573,0.5613536334144316,0.01
0.8285200889365765,0.7425996860344776,0.7069696613574075,0.9400287021538503,0.151337348051853
0.7851827724232381,0.551934920368373,0.2838527734215719,0.6756612324322571,0.033041713901994195
0.6868907957217628,0.5250358384900805,0.45058070700065456,0.7821855449396543,0.0793339068306234
0.5475771307476871,0.7421919936406983,0.6210114617854015,0.7953260594473828,0.07283022318805352
0.4273274995565443,0.688852662297208,0.2869642199300002,0.7085752042073477,0.11354213079082878
0.6196273086279361,0.527806766836184,0.5231826113521112,0.843871008236044,0.026075025924650094
0.854151782978225,0.8318659606728496,0.20651439111799502,0.6740154149403961,0.1084869066432777
0.7385368739434367,0.3837873344800205,0.367699118330733,0.8894075675931591,0.1709723849314741
0.4757670198318421,0.7231871213888528,0.5703520255113581,0.5346432511605202,0.03547303981628758
0.7311725666532127,0.7186202515936767,0.14954137862303274,0.7702207327274259,0.09758824670441582
0.7693571283511906,0.5380907121372019,0.5969044423512878,1.0,0.06352071288813563
0.540905661483796,0.6652266044484236,0.4956796842361301,0.5899469880631081,0.10703548824772142
0.727670519070195,0.3497772847229394,0.6215477899717725,0.6415608047160237,0.09076591109663008
0.71047756932028,0.7848054038413802,0.5492611094942255,0.8322252559454264,0.06434052363822762
0.4942653463904878,0.5630195727114021,0.8001108945942457,0.7787330851103357,0.10951489139484295
0.764401724862691,0.4954553958961921,0.5275493905825396,0.8061008158837695,0.16217392439146971
0.8009412147462821,0.8098018451673779,0.4055307809524443,0.8282699408236261,0.08236384833090805
0.8949492237715498,0.45913126189144815,0.5269054506671025,0.8515554349698832,0.11879031768592727
0.8896843693662825,0.318307740727288,0.6195255663880054,0.9275519747129957,0.038269081685153444
0.45201951376772354,0.2886741652952192,0.510749215471655,0.815570985108562,0.05174254492727964
0.5311914928152779,0.7212019902691279,0.5089301720648541,0.7113987752610332,0.10889625111521509
0.7927063480975587,0.34391412950074335,0.34556182868251384,0.857611792192437,0.1493646411414386
0.7924814711641975,0.950958836396873,0.3541617981387914,1.0,0.10422453395142639
0.7927085835350886,0.18361411842325553,0.19142684020406742,0.7287786005787882,0.07747767877907383
1.0,0.9392912736580077,0.8849068835011267,0.5940753112526973,0.08997165621693416
0.80276029192477,0.6422034934405236,0.22635008821391728,0.9271329070859157,0.039983690641211295
0.9044018152325077,0.5806573776259215,0.3475608564849004,0.7307390137674242,0.11418061305421467
0.8717203174287764,0.49101618263821,0.3419504015747766,0.40237287263775423,0.12529332249293637
0.8172504252350437,0.6798272228704142,0.6968833629277771,0.8855874683440674,0.07191638668667678
0.6432515359647377,0.5924730595150303,0.4351110707757539,0.6643474902473724,0.07119831408961994
0.8366144596887881,0.8206603764033042,0.7745032559882215,0.7355146748313343,0.10063512918608193
0.560891461383237,0.6228455297324079,0.3518320626663489,0.8031168528910423,0.07253121055837618
0.6573726507867984,0.6300603522923754,0.5613787156892365,0.7804799487646507,0.0873546954149671
0.6126345613907613,0.5272775575572288,0.3162236482828534,0.8635122907422463,0.1739888715666606
0.714737345089538,0.5886108752557865,0.9719328081101455,0.6803221807088251,0.08011897197016013
1.0,0.6615603537784118,0.23872834781350716,0.8320969277081732,0.07566639391915111
0.36389226533348534,0.2579663214686748,0.5681605562499461,0.7084725315865732,0.06409832777459362
0.8235268342674124,0.3303629155788574,0.6394309138050617,0.8682096769420005,0.11976767885999746
0.40971114318586266,0.7486528188045429,0.5910358014393297,0.8484587974420885,0.08275103307127588
0.6150522641579019,0.6341730876255883,0.45923671504690416,0.6003298076728647,0.06402507846714295
0.8960111074541258,0.5632033327294641,0.47143944605864624,0.9237571385880052,0.1428521612909205
0.7115704034371833,0.6036867866130786,0.5096385238354041,0.6642458487817523,0.14678412018054549
0.5060059399727248,0.6695163410723342,0.4676595596417325,0.8792892477249832,0.06598305737045179
0.5712453323332056,0.49204806393812767,0.7120534056948802,0.8087659701442145,0.015338401945575342
0.8223275948082416,0.4443390549195374,0.9863150603500973,1.0,0.13030054759347687
0.5685340062909153,0.6391690510195362,0.3773518072982766,0.7142454428205036,0.06261480696959984
0.7389625461247554,0.4043254444769936,0.1986433444926029,0.6941093126210884,0.12162502396651075
0.7082029311826864,0.6816505511428943,0.4805779493627239,0.7468928630579628,0.011195847291526576
0.5827119374309528,0.25948327915243186,1.0,0.701491234746516,0.12570389353197237
1.0,0.8058311274651287,0.32319159504665923,0.877990704310728,0.041553122828768746
0.814105424017242,0.6945194964826086,0.8606056971976949,0.49139030265014594,0.11923056476266097
0.33547433440163066,0.6512059468627751,0.869094179096817,0.5814108129365834,0.09057092271345736
0.733561776658497,0.7965381967891028,0.3782105868242412,0.5791515325473291,0.0518424232241342
0.5808784363416901,0.9330948888925154,0.6251762774207605,0.9020492147157722,0.07371854748292878
0.8534380002633203,0.802874013003626,0.8582472570882784,1.0,0.11745273827826802
0.5573462670821139,0.2318251537336709,0.41659189698275284,0.7332881250340045,0.09423577812460937
0.6793474405359581,0.34408460665285967,0.4552123207774804,0.7229885242895983,0.11337651921889937
0.7908977102164823,0.4750362844608642,0.3720301989312984,0.7612083460981091,0.16905762338061942
0.8558359349506218,0.6052182100421667,0.2767535192475693,0.9359005284173105,0.027430335531557937
0.48394664672996024,0.7035318040938245,0.35715894008547844,0.6016234985295081,0.15468850299874495
0.6397897775486292,0.4548512373693069,0.23073314131230355,0.7881390372375656,0.09417423750092851
0.6145098439910278,0.6373533528954156,0.5074983630170298,0.9060316207651887,0.05404863806707487
0.5824007381367318,0.44892341352933546,0.33060588916709877,0.8301750671903753,0.036787454970440406
1.0,0.47769643940161033,0.5514329005939644,0.7803330586557989,0.08243518436891865
0.7728967079729719,0.3186677806303555,0.157702957835202,0.9101673748107426,0.12686600447697838
0.4730408882196918,0.4153533507778191,0.5727936510871805,0.31748283312012204,0.08489803518489863
0.8652151504698596,0.32966307887673324,0.6833763715539634,0.8584600511249452,0.15044619720989388
1.0,0.4048253494045334,0.06137815863427981,0.6453478906996122,0.03195297239793764
0.8858437468992064,0.810728359321568,0.5822924453664658,0.4570987365029669,0.08951644208615782
0.42651340612827754,0.41012022223361133,0.7700871783441243,0.8317924159239969,0.039904262223475234
0.6128378668840747,1.0,0.23387897588793483,0.9697853672260732,0.10454527530499871
0.928044006853592,0.6986635801761778,0.8679659251042948,0.7280082376595693,0.125475495603892
0.5726194961886194,0.6369672247389747,0.5921841820605299,0.9024599275524703,0.07316952825275787
0.7798874970663211,0.42832844396375724,0.34489739173315004,1.0,0.01
0.8394341296172806,0.7400619758817982,0.4877308029153047,0.9603863125734475,0.09795792587185978
0.5331525151159451,0.4848724347524452,0.6228319207547789,1.0,0.10746954206934038
0.6892854359088759,0.6244019629290722,0.5167211861107305,0.8687403985715028,0.1061717901984679
0.11657187878756692,1.0,0.6185263183382013,0.7620693822242548,0.13943128767288615
0.5156102245598277,0.58078802005507,0.2974518095225394,0.493685470096453,0.04715785281403804
0.6545377327492311,0.8298546652571351,0.5372593812879372,0.7106300018992082,0.11720864421801797
0.47539902724632704,0.45936471497482245,0.18898281068090433,0.6150805447494093,0.137700300499119
0.9938340347076943,0.5930023019006077,0.47553026650328595,1.0,0.018856496639739317
0.44257455196708606,0.954160127127102,0.3011403188777463,0.7218582700108261,0.10278607303675909
0.6207919923945429,0.4746065884424465,0.33818341263025137,0.7697127690855177,0.06983280675969314
0.7235333039114964,0.9624897115993858,0.7719404985462962,0.8382376601664748,0.08673909307593416
0.9594291920319007,0.7415503870910951,0.7400882265307391,0.7569763914195926,0.10390705934153345
0.44154481278770086,0.4875066448211465,0.634010386599579,1.0,0.0705108574354579
0.9093694753878927,0.7264815478111042,0.2596911917720326,0.6503761021224876,0.06297167683353552
0.7018419509835256,0.7945108899253459,0.4303901410671436,0.7811371928379588,0.09136609669952098
0.5233284428113688,0.7243619924434392,0.7668814939954203,0.6312047062883123,0.04651016244548789
0.7831786253673887,0.2859550560219087,0.5311777210007791,0.538796398204687,0.04656699484459258
0.7358307452032246,0.4545725648350263,1.0,0.6521169454551543,0.11717493131826012
0.5919609621114169,0.550496272889699,0.5865299246667618,0.7440741124722541,0.044048238593653755
0.7125643752982034,0.5851133141799907,0.5422508056278069,0.6813116440772384,0.11665250003636847
0.6306435525648831,0.7241344195101356,0.4319943778754497,0.639212643220183,0.10850365171415804
0.7204331221452246,0.6355402001866507,0.5293789990521021,0.5249892058125065,0.020967730848376123
0.8191835214137884,0.3329311282579797,0.46645663599628034,0.7367031083794089,0.06289741390657379
0.9854830269061633,0.6760395702011927,0.6557839088714899,0.5092447401550396,0.1377643761218949
0.4771932102111671,0.7221171490567646,0.7104745096948085,0.8716089541903365,0.05075337875441273
1.0,0.711958089586208,0.3270823186882511,0.7631903604695205,0.07142382950762449
0.34862419608594963,0.8161561451109244,0.20712875021728883,0.5167917600856111,0.10848243573007585
0.672678682893595,0.7667844309097808,0.09603481791727475,0.7005265476720218,0.12133562037130381
0.8058970971672237,0.6918360158456873,0.6117580919207596,0.6296549751055067,0.07993844455822016
0.7505785361923059,0.5859668577082706,0.25725934664174777,0.8010679216670689,0.06609959221233433
0.587914086432293,0.2678078132968017,0.026364069550453784,0.9644720713637032,0.1468947944679403
0.6625379949356904,0.6859236438265172,0.5854872929968121,0.4499724048566809,0.15955598655190317
0.6112598317614101,0.6415375374326222,1.0,0.7684041726635867,0.1291543220312718
0.5939143437500419,0.6543157674390747,0.4986643994612235,0.7243787527093375,0.09341272570260097
0.8529283774637844,0.34465028483593807,0.6844679703793612,0.8574144122320745,0.05766937113436294
0.7642627874737085,0.3837886919183475,0.5180024588804643,0.7841114605180303,0.056782223737737385
0.5752762728530822,0.8106305706665807,0.47824427629794863,0.6296849069217889,0.1109005642106303
0.8619279775779851,0.5920889692286689,0.7021968262573091,0.6989513702933411,0.10673592883554735
0.7553139137577897,0.7363001394745249,0.4361396002784967,0.6226358629114417,0.14606394371785716
0.8463151813910128,0.6056636752260922,0.5588263090958187,0.9221611421757757,0.11601800370144556
0.8133331915462502,0.605951227899149,0.570773517363123,0.7534098637875107,0.029876787929607275
0.550780898034027,0.7876567611951996,0.35302010019852925,1.0,0.13207790470891673
0.5991674127645454,0.4967910543565252,0.7182493168980351,0.7402942697896607,0.050077574907423476
0.8345128489221871,0.6192241553881966,0.4615088535270101,0.636654917294326,0.07464114912190593
0.8098666477780236,0.5075449422589915,0.33373606491157415,0.5078056971819477,0.10000800825006778
0.6962377130864533,0.5131007545135369,0.6180321655854888,0.4614976517990488,0.16982669959135857
0.7211189289955807,0.5381655753062721,0.30233704400597183,0.49653824911912164,0.21439674224021443
0.9299796812419164,0.6444267543267426,0.5061998546212082,0.7927402641618373,0.1142689223654473
0.5935171500095506,0.5042502756673045,0.4979938207382752,0.8313960037167895,0.08267213525118448
0.7984775286106067,0.8511512251147042,0.7388970244829471,0.49700948767485864,0.111380225939222
0.663605322561899,0.4210785395560992,0.6044336112335896,0.8932061302521785,0.12550621703495343
0.6608173834191003,0.5626256711677282,0.49449406907606835,0.6727102317306497,0.07717329497771233
0.8977798333576942,0.512053788345165,0.6799085858240632,0.7734868819176879,0.16180845423649287
0.8485749428178453,0.8893955768707466,0.8058456607838089,1.0,0.09920283036765608
0.8464317344801149,0.6393109553023149,0.6227182673974097,0.8934942905384851,0.10990972356365578
0.9349861852877792,0.806368907893727,0.5022775763655437,0.7070350963350668,0.11663697008217845
0.7037806914938965,0.30288792539260556,0.21139602888296488,0.607409243933554,0.10686346442457823
0.8227515348330935,0.6534100531738517,0.265674994123418,0.4057095357873112,0.12355762001878448
0.6441519838131778,0.7779261591246874,0.4328505650419731,0.6349354689212128,0.06530987253812306
