spend,impressions,clicks,ctr,cpc,trend_alignment,roas,conversion_rate
1318.2123524319527,59680.07176097497,4529.284488288146,0.07589274534434898,0.291042074270361,80.23356909532635,5.068414503387718,0.11259257482319664
1325.3202943404522,50279.76393416762,2580.29031127779,0.05131866399882505,0.5136322407396624,52.80463754174811,3.7884970078352156,0.10025435708077599
1869.0900933179198,59303.29581175659,3344.0701822308256,0.05638928050214505,0.5589266945561088,44.77810064571888,3.415677286070061,0.07371821888527842
2861.4039423450704,94845.75988012252,4071.746423196859,0.04293018927090912,0.7027461057111927,79.46895952033336,4.05003007052985,0.11195921810476321
2443.752583889521,114613.80026785657,2158.5577714180645,0.018833314717542193,1.1321228536237404,77.96165042830584,3.770535745983957,0.10559813534564481
1810.5311308911887,90698.52292328492,3488.610473216257,0.03846380691521306,0.518983459114025,55.849052565896145,3.5699087996262473,0.0838678883441908
3253.3380262507076,168077.72867447312,11967.090817034612,0.0711997414018608,0.27185705164196866,95.1500866105238,5.018818730838861,0.09723142539678657
1127.7223729341881,58173.2492868502,891.4609273291961,0.0153242416103222,1.2650272584720317,48.761357723292214,2.754502403615829,0.06777586724612766
1814.6509184084816,42913.307914640216,1645.5083038037708,0.038344942018380096,1.1027904959298713,65.07541846047091,3.710524102571592,0.10351867914740766
2148.6282948216126,85465.58414516384,3664.0641612021286,0.042871808551366034,0.5864057506342022,94.72972336972074,4.030603327319257,0.10947069596425342
2552.3149289766616,56922.62187888788,2995.1369975621833,0.052617692205654605,0.8521529836712158,64.3441843817151,3.8622390415929204,0.08439879596777633
4033.291826268561,169322.25050036405,13442.475374954036,0.07938989314889323,0.3000408565957557,77.03450496451697,4.410125506822978,0.10498992171109599
1398.5320197126189,52670.42214826974,2067.0096135072663,0.03924421960561729,0.6765967659625994,63.06047508184207,3.4999243265555857,0.09801575119583596
2814.0549728612523,156203.03425405413,6136.7055154353275,0.03928672413273594,0.4585611882113636,55.90448173622286,3.884134331707938,0.0907960419635683
3165.865559879191,107755.30130491182,7179.20636377069,0.06662508736768238,0.4409770940497667,97.07070358167005,5.084734706052684,0.11584062736760979
709.0268572399898,17500.683494564903,816.4988662038198,0.046655255862286506,0.8683745766071864,63.74137236627249,3.9391993954597835,0.08857315606030257
3233.9518335564726,83176.16516545316,2555.366226968729,0.03072233760579874,1.2655531717630577,91.85775381338979,3.8044558698657034,0.10041377207933527
1267.358556592812,63951.451733597685,2984.6632474872217,0.04667076612928854,0.42462363472991366,53.337367141682996,3.5621058896460727,0.07677954827881134
792.7321684337578,35457.89720457987,881.483020510623,0.02485999142658599,0.899316436038151,52.36007283345483,3.5325932469196446,0.09502779802274312
4769.984917639999,114693.84395028415,3136.542764618658,0.027347089055435633,1.5207778996183832,41.80577680730166,3.0453379418653466,0.07006438810889828
4845.344148835517,113207.93981217219,5647.462314625796,0.049885744091763586,0.8579683898530932,77.79667587180134,4.697357806323306,0.11381531395886485
4137.7880665240755,198774.22961661321,8810.624288693394,0.04432478146531836,0.46963619500085446,61.37452793597815,3.8563394284011348,0.10533531172040692
1870.7619612801682,42860.12980538417,3387.6309320999317,0.07903921307476701,0.5522331088530108,90.13277849069894,4.887831556860612,0.12777453999832908
939.5245130287274,49676.79713987587,2005.3317318783315,0.040367572938164314,0.468513262964579,67.44617458811032,3.7430135918488703,0.088261773507135
3579.048619304706,172687.98310605966,9608.563932298182,0.055641184519463045,0.3724852792282631,96.15521881905386,4.676885547583282,0.11842278755063732
2480.686221828206,57685.75640859955,3418.3714050437807,0.05925850015436713,0.7256924212997957,50.76047991078103,3.6938191239176206,0.0879918819288696
1049.1720568015048,24543.81549527405,390.65438728515625,0.015916611961183352,2.6856784179302378,90.38014374142543,3.937568421579085,0.08996605122590896
2728.2960955007156,162239.71829766346,9969.243916582365,0.061447616041169745,0.2736713153304031,85.04261746192103,4.77429631315064,0.11270344810671956
654.7483450184827,22897.09426477247,628.8118560871495,0.0274625176808826,1.041246819188057,84.71346698935501,3.7061990023274656,0.08727643758627976
4591.941809354519,159917.5230441057,13157.201770526517,0.08227492222286187,0.34900595806328216,88.9974272307795,4.572697571350923,0.1299577268899419
1664.5099172000762,87406.71595984326,2220.689196694879,0.025406390942717908,0.7495465460350861,84.13939147469394,3.429872628910349,0.09345937919464781
3481.350279592919,201535.16958063003,8872.321559837661,0.044023688660891666,0.3923832399573915,76.3207786546221,4.195026644956423,0.10101117034976914
1902.6998424023493,113096.55959781999,2372.1411615430347,0.02097447676550507,0.8021022834765354,47.61220290557848,2.8101736075067993,0.07769254348846004
2840.3060953001486,142399.10797228845,12072.7669152227,0.08478119762921632,0.23526554560734306,41.88651841049261,3.496914018437788,0.08797722059801968
2960.1962570447586,103756.01381152833,5203.742877133556,0.050153650723186984,0.5688590552874052,93.40917517330985,4.566631980302496,0.11695853833569475
1331.8450498648717,31085.301645109077,1761.82012476268,0.05667695121240307,0.7559483690449236,75.76571824220281,4.813020085511501,0.09771347974281736
4863.130824940514,248437.30139297716,4893.060452947616,0.019695353417189924,0.9938832499015883,86.19916287661823,3.8184287566216413,0.10634107672570034
3988.0977051250156,168840.78237863712,11396.28561594691,0.06749723292794245,0.3499471529165994,67.9282963877279,4.471846622376322,0.08754635090855199
4727.745237038851,174779.44808735477,5189.794581128996,0.029693391516691002,0.9109696276283772,46.80387495981888,3.2100349320777912,0.07825413822636275
4526.72307692442,254647.07397368774,19827.78890489711,0.07786380026084996,0.22830196037675185,47.26077594774792,4.016748181431182,0.11110489563748657
3190.549904649883,78002.24275576559,2290.128283836044,0.029359774833740502,1.393175188992296,79.76278665928034,4.036620330134658,0.0866622911996346
4648.434057604026,184566.0936487351,5232.105544408216,0.02834814044645666,0.8884442445110868,64.95774190416884,3.462082273078228,0.08070163757118978
898.2162592336377,18372.246317939105,322.58865980717064,0.01755847674936664,2.7844012240558986,51.63043414861953,3.0738875495289038,0.08138488201057086
1381.9228808861535,53544.57219942216,2572.5321667695434,0.048044686157699946,0.5371839072556682,68.51248371100334,4.025319819380933,0.09731671389330795
703.5228000974213,15654.881528442154,853.7996945798411,0.05453887932838315,0.8239904565011916,43.72411835035778,3.342358507180988,0.0861024358014652
1963.9864884346896,48614.0010540721,952.815206461291,0.019599604759984665,2.0612459531673926,73.75434131103512,3.754265521803504,0.09502435751609312
2249.047803602669,55553.841959241894,3849.1553350917793,0.06928693316865076,0.5842964515094173,55.60161745723566,3.9542697577397012,0.10049426511055433
1721.0706429825316,79114.88454340171,3697.055835964257,0.046730218432361935,0.4655246551161828,86.25842783695691,4.1035970059453035,0.11687112065144496
4229.318791183682,210796.8409014183,10899.739465680119,0.0517073188529306,0.3880201728216063,58.000993617567275,3.9519862550853695,0.09441097839570466
2105.3899701211517,91236.54927912391,4183.505284887076,0.045853392285675976,0.5032597849766984,66.40276864674448,3.6508808162295012,0.09118510232756405
1764.2052935932134,103182.90200661865,4442.376224771271,0.04305341426127282,0.3971309957395715,40.673991314669834,3.3465395726137523,0.08404615607921107
2942.132374212118,102959.40221049628,5577.807410663918,0.05417482319157525,0.5274711293522271,44.201919492084414,3.5499412497721297,0.10177241800167539
1134.1590123864319,35644.897751900724,922.0200548011228,0.025866817215149877,1.230080632715811,62.764626271587716,3.6967819589760462,0.08409248346367186
4109.886413393178,224991.47849310449,6240.131711569792,0.02773496913466898,0.6586217412323304,67.83645241359316,3.7277009309602476,0.07927706914185018
835.4778965589687,24181.933165002218,1821.5039577686498,0.07532499347094622,0.458674763233802,74.80119179091962,4.487341029105947,0.11854901980870536
4940.991214702328,289190.78850121965,23490.413183051773,0.0812280823493543,0.21034075374490352,56.91642956513959,4.496606716171767,0.09731447080435407
3975.101461834958,81434.64004099215,3349.5412862782227,0.04113165213958271,1.1867599537045308,80.30894939533947,4.355833080662631,0.07879816981893813
1394.2205669037758,81973.41164208725,2783.171692536231,0.03395212712004876,0.5009466611933162,89.88709903697386,4.306518166851976,0.11259211432970315
524.8495270562108,11403.08891612612,685.0972174868292,0.06007996802673111,0.7660949623785341,85.23135735581428,4.431558301167557,0.10380952296196866
4169.576428046754,232019.1013966017,10118.67597712759,0.043611391976866754,0.41206739275689114,42.297891870204715,3.0491760090110245,0.07755681989214126
3680.858047314277,151312.87590456457,2538.582912427672,0.01677704489622414,1.449965659697219,67.86940294095407,3.110493773147379,0.08907455853912984
3780.5322561844428,225768.0627630738,5854.319799641201,0.025930681815633325,0.6457679774200487,46.085950348254144,3.072357757058794,0.07733577155143315
3970.7165600867556,91135.3408686296,5934.556232023048,0.06511805601931783,0.6690839895762798,54.03861092002659,3.7400688805849542,0.09905310152920169
833.2009328034067,35122.89491208188,2146.875569354778,0.0611246759337106,0.38809931264615255,97.2264304094945,4.6968673467348605,0.11231839732011145
2113.0957784492266,124191.0794112585,2098.4218301397664,0.016896719475243845,1.0069928496257032,48.26474148828777,3.0323028257664815,0.07915891871730665
1021.4107678630837,41800.12618451589,1276.494399245034,0.03053805133530646,0.8001686246858457,68.93551290017865,3.7885679129605574,0.08792725636485996
4383.965416440171,198049.7828383847,6174.2486724341725,0.031175235761164998,0.7100403059586861,75.85303259045091,3.796807893219003,0.10225249509149506
3304.8415707240106,158070.39901980394,9805.500770838387,0.06203249205191099,0.3370395503463349,80.74296829155803,4.561435984223365,0.11320920343063864
1989.0411118369213,75944.85683038762,1243.956830202174,0.01637973764280549,1.5989631340451362,72.45962364224101,3.4702394510499843,0.07903530845774029
786.0125762871064,35450.99325760872,790.1175835237341,0.02228760073892017,0.9948045615966167,40.566709150312654,2.4522339988965847,0.08188612687361398
1899.4204477204798,82382.75103290795,5848.691405089866,0.07099412597612326,0.3247599020299644,58.934755878151535,3.906460678406159,0.09129945686858743
1963.3249491203617,110037.13918627232,3025.815155854791,0.02749812634380335,0.6488581912617605,70.02727531631326,3.6145655542350394,0.09834638107574041
3783.227802521288,82541.91643569618,5009.652774697919,0.06069222754963123,0.7551876292962072,45.09625695040033,3.3342738931052756,0.08893829556914297
3369.008621098459,105242.86873987097,3333.3357724239295,0.03167279467327086,1.0107018467715267,60.33636201013248,3.630876730950416,0.10408549237601197
4492.457341593469,260636.46879884863,5723.810774269188,0.021960897493154163,0.7848717434526061,41.92578030989926,3.371657037857429,0.06950907761016728
2624.967163228772,145975.87123759347,4674.447139496889,0.03202205336996179,0.561556711391392,44.5575528349912,3.526293595765343,0.07284797975080129
1038.1741067223577,39685.523826259865,2601.730764709314,0.06555868522989614,0.39903210616735385,63.02155001969257,4.070248993014822,0.09728633952190704
3709.6015425034775,166209.8245045203,12448.90855308366,0.07489875276744001,0.2979860866264127,47.6975137344975,4.355273903063511,0.08805633624258774
3923.5327187760386,122003.22025549186,8920.31309363997,0.07311539051968942,0.4398424895616556,72.91736919917037,4.463585669946155,0.11368445769482954
3025.747389062733,83283.23209571962,3564.759447162557,0.042802847073291836,0.8487942689852854,79.98896820996141,3.9717900898052054,0.08467112896359852
3969.3523097955244,153010.33958379124,9450.830446985938,0.06176595955994524,0.4200003726721636,86.43402854832681,4.377169363329761,0.0998533808055161
2722.080183639758,92915.72758298217,2726.97446035995,0.02934890067910747,0.9982052355856879,51.608714166198986,3.1969464032065,0.0690918694876597
2852.297732218973,123636.39481349889,4391.606918408704,0.03552034111827093,0.6494883957538945,49.71398977102605,3.2675264283496994,0.08998757211783268
2423.934582613473,56015.638644522674,4354.852211677346,0.07774350729647839,0.5566054747193943,46.06493473939521,3.980945865089164,0.1080681467583999
614.3860703484283,36233.905280965715,576.4863117615716,0.01591013464575152,1.0657426860163361,76.91295447353093,3.6115241322491003,0.0898763208924693
985.51142146987,58587.10653583549,1229.4854165200773,0.020985597159812765,0.8015641407600029,80.97559213624027,3.7542696491389504,0.09319281719778788
641.4313355903041,30741.538739074127,908.4751166985972,0.02955203786022191,0.7060527292384943,41.83199639988724,3.219387611112517,0.07466533082913072
3363.8468506870117,139410.77995739703,2350.0829658836064,0.01685725427116738,1.4313736576624394,94.300310282134,4.205375984327365,0.11325614547671253
1914.60191484347,61996.92497041893,1717.3446084929076,0.027700480456285814,1.1148618078020287,43.0143344517854,3.3037382221520106,0.06484521346605124
2788.5681102411627,146544.27581393826,8179.062369730292,0.055812909267878456,0.34093982710797166,71.39518744746209,3.787337348537929,0.10196467507618864
4584.049132667418,217234.63615958655,9666.880166561297,0.04449971854147486,0.47420150593405525,81.12551012815315,3.516333111190769,0.11177719793715865
1621.8150311699374,42985.68448549454,3330.832583786115,0.07748701977538824,0.4869098011904402,90.51620917727297,5.068719754643945,0.1225667731383787
2346.723153660334,132442.21967921944,9565.116079727126,0.07222104932169088,0.24534183737028745,81.41704206368081,4.291982583816953,0.1124123562007032
3899.980123443719,206314.75839657665,8031.258879139997,0.03892721461885132,0.4856001010717434,86.50022881804793,4.120465691478494,0.11358876260215557
1529.591744712301,88704.07915423748,2941.3953614623024,0.03315964034019048,0.5200224916217556,59.68811116748275,3.2554241463737985,0.05872843587255441
846.4095942295685,41498.43006937032,1725.4411704145646,0.04157846857170869,0.4905467707289059,87.25985659729771,3.7802429669072914,0.1116082077252003
1803.8815381119562,80338.76464807511,4524.731121896359,0.056320645976036546,0.3986715430188771,44.646661090311156,3.7529855460900654,0.07714343361572341
1225.4957926430197,45012.11910391621,1519.8096635291536,0.033764454857601336,0.8063482040226624,91.89936605151061,4.352938409373216,0.08696262711962219
4683.639435541579,268415.34500242135,15753.410285361006,0.05869042354943938,0.29730955714991386,71.7603578169167,4.076794135393949,0.10577536775023162
4136.5417080398765,226031.21019062467,9868.254937624413,0.043658815653386834,0.41917661574272896,87.40327065782463,3.6307076655158017,0.11927619254234041
3350.3169042969057,73066.21307980178,3919.5129824334526,0.05364330265963862,0.8547788766901447,66.23446050206141,3.8064068816062555,0.09445918195285152
4421.5726558447295,93094.79285507079,4238.499515017793,0.04552885703947217,1.043192913005717,77.32750632139845,4.123761057772292,0.1095839063767101
4116.524346046015,144319.31152683808,5139.586370874763,0.03561260316793424,0.8009446770607298,70.53135433429456,3.394367738114627,0.10912537613084347
1339.5652649871613,70222.86879314292,5715.560881082966,0.08139173148735097,0.2343716203637647,82.43219226180925,4.841378792972198,0.12702597933913132
4516.5154932049,268692.22722899046,18392.62931747723,0.06845240559118326,0.24556116557588487,44.7345389577742,3.839617463504594,0.10377609034573343
2927.0400886204284,76151.85258303578,1889.1692421590878,0.024807922303651676,1.5493794961827676,43.500420871452704,3.148918566003372,0.08096390412468604
4133.480698238282,180902.72773030776,13711.116720999229,0.0757927583128539,0.3014692954883579,54.331987572588496,4.157577601041788,0.09609135642642519
4532.41084965572,159702.37103827854,7844.609831067536,0.04912018387746596,0.5777739042808361,49.253591446564926,3.3262557673490307,0.06826855191220704
1931.0156373733873,113537.1075112114,8812.597677816933,0.0776186558825864,0.21911991310282314,90.56344686234769,5.206555281498631,0.11516304000088504
995.2336603745455,53428.877141211786,3792.9089311714897,0.07098986791631207,0.26239323918255913,52.71441126676657,3.9957133226578,0.08449314118179163
1525.7082314387376,81675.96484594107,3656.2200997025125,0.044764945312846346,0.41729113396725664,96.60018483750962,4.472563910062795,0.1330990216713378
2421.9850488181537,93846.4139966333,1555.3026907074411,0.01657285158240822,1.5572435277640364,59.5399559227242,2.9676035955164055,0.07893697090403362
4181.066446651219,152996.84503864712,5172.427857924512,0.03380741515694623,0.8083373149894281,50.56283910994456,3.2260289212664497,0.08171197608089546
4373.287624653545,135293.26305976367,7158.961165936137,0.052914395026260684,0.610882993116736,85.80251341426379,4.1313739082499605,0.11287068031684114
531.2845873903582,11823.749046891737,701.6623605561018,0.05934347538783031,0.7571798307226985,78.20505097905081,4.235176828020779,0.1051620976675041
2798.3628615990456,152759.5365642136,5049.029280330762,0.033052137980324164,0.5542377962632303,68.89535155428206,4.152876992989809,0.10820336273097401
2378.3495141695057,124901.49908868695,3091.927265446993,0.02475492518509769,0.7692126334109199,72.21108595438261,3.2953610294512727,0.08452663551081434
1499.485147118286,89952.17503853388,6606.547981965466,0.07344511657595094,0.2269695385868045,81.7137031397913,4.261366947013064,0.11300783140903249
1039.3941530015727,62223.823104855386,5221.086047502051,0.08390815264924865,0.19907623501031074,53.250374997215324,4.631618487828106,0.08969796493612331
2019.2682713163258,85247.99022658635,4415.702060019418,0.05179831276118801,0.45729268955873487,97.78736713129103,4.54835226302521,0.10101168899492396
4743.093667606337,240757.0469285925,6504.665555504195,0.027017550009381247,0.7291833265113483,96.53800340451342,3.996187787660178,0.09991037613646957
1954.4131940933985,112946.76819424785,3847.1377969322148,0.03406151285635583,0.5080174657772557,77.71888980812234,4.18410093211644,0.09647941977129602
2834.5577978451474,153026.1414234405,2492.389920267385,0.01628734735832267,1.1372850511051074,51.57346215389042,2.9132017023871346,0.07153725925465845
3663.5853150283,109518.9412304262,8652.09672684876,0.07900091645923493,0.42343323597615856,79.4532380610149,5.105223947792629,0.10444800797564086
2136.3332107068227,81227.1601802221,1887.9284276951787,0.02324257580230988,1.131575317881569,44.1875077207922,3.191133566089072,0.05942210273644995
4873.019372244323,122636.24073052574,6788.670540297504,0.05535615328599775,0.7178164477592648,41.77784512793675,3.372718668739984,0.08084249733627442
4831.0128272395,280981.5665659064,9605.03606488654,0.03418386544810442,0.5029666515152816,54.945607533650396,4.0106893475637895,0.06817532041431154
1633.0203312141387,72256.2267172662,3886.840198164195,0.05379246017610554,0.4201408465378729,66.83213149088034,3.867421820476381,0.1038375765842559
2737.6182765157346,79789.83445591918,4835.218263185196,0.0605994271846305,0.566182978203828,90.35980531368607,4.7511199953372065,0.11322010887294583
1853.9523941754635,86891.09156445069,6350.168346321006,0.07308192625950412,0.2919532669160744,82.17580604644587,4.721505492061344,0.09665454651106946
1781.7822246986043,79690.44095125623,2346.842766051353,0.029449489023242223,0.7592252239789019,83.0769782295989,4.252643096618035,0.09558894287423338
665.9912630953976,22861.154900962836,360.5137374702603,0.015769708006093633,1.8473394877229523,64.67861339798837,3.667186344517709,0.07601651638471528
3243.0395029095357,79591.66035253827,1956.5217255786536,0.02458199410481651,1.6575535351903063,60.06422956772385,3.334122027388691,0.08660488107627107
2762.0556045298767,129438.01244016278,10096.333877796384,0.07800130492936737,0.27357015308340027,61.520248253106956,4.124656328726271,0.11371704489090582
731.6543806249521,29860.50395806535,2274.543427768847,0.07617230542937607,0.3216708776330769,97.28367469669135,5.101768762314469,0.10247017175037018
1753.9090890647515,89261.2316579754,5071.726526452984,0.05681891715192158,0.3458209112649817,42.326333101923986,3.421611326707423,0.08359173579820504
4587.196486849942,187187.6171325389,10676.466667662315,0.05703618023035574,0.4296549251396052,90.28782677510202,5.038022091943047,0.10968222217850153
1578.028508001376,85351.23821978911,5253.587827683404,0.06155256721823789,0.3003715860018687,73.56317369719882,4.333154045451123,0.10931707514829532
1152.0269244105039,48473.00000958985,1322.1490394715856,0.02727598950364147,0.8713290937842579,65.43969431299624,3.4385668979021853,0.08957857972126707
2702.5374212490337,114688.98278793695,9061.44305672807,0.07900883621474719,0.2982458096718287,82.06494430407793,4.777686635652025,0.10542192412948273
4935.427043497703,271774.9368035415,12043.417357694158,0.04431393674244512,0.4098028737951704,68.22679860263277,3.5699484508825945,0.09103972082764702
1589.2487218017518,57434.35961191341,2401.887515064963,0.04181969697746482,0.6616665900604293,90.65854780873632,4.033435059989465,0.09898077921044635
3524.6099633264535,89386.25564391304,4587.681581038207,0.05132423936979863,0.7682769392484348,92.240708112653,4.7376776702831,0.12150176806451736
3927.288268979229,83067.28006099269,1519.1026589956048,0.018287617674253853,2.5852685108035165,64.45981375866042,3.116785839262873,0.08437529004419184
1569.3689479657985,78790.93737956748,2098.9776353381767,0.02663983581292556,0.747682548658004,56.05601223963299,3.0842465874998104,0.10063746494518754
3776.973568753368,169255.1825713592,11282.948753013596,0.06666235314984593,0.3347505737579961,74.35631905841501,4.5162806005358895,0.10400588924185657
2155.0240972366396,103792.83660995726,2158.466151952592,0.020795906754758852,0.9984053237467547,92.91707404576808,4.266844743280242,0.09490494878478387
3345.3762376711074,95405.33456892062,5459.15503450518,0.05722064766264718,0.6128011050293122,52.21840696232866,3.924952273899798,0.07336009455006307
3350.883698424026,85296.27214742999,2744.3595923469825,0.03217443767769247,1.221007519484115,76.132061846682,4.036926055845796,0.07730017164875749
2910.9860783364134,59913.29433765874,2531.378204656839,0.04225069298293836,1.1499609473531969,76.6304927653662,3.765034859514311,0.08281214412404633
906.3039652448374,30835.635093373803,1085.678356856874,0.03520856157394899,0.8347812770889715,82.5205553000863,3.638772322941721,0.10274616816235131
4258.861230151571,185672.32722406712,7407.78557809171,0.039897090152546444,0.5749169148128448,47.63092573738107,3.7744872627547696,0.0856349327204919
1943.5102923728114,69363.41939838722,4531.7350791349545,0.06533321336289719,0.42886670523198384,81.51784795156114,4.403220733484528,0.09269876575948449
1339.333296799344,50223.65511922996,1797.9325269609076,0.03579852009362225,0.7449296771237873,92.72388619860718,4.154324215982481,0.11532427088801213
683.4881369964376,38389.03240587528,2097.89631247183,0.05464832482078281,0.3257969104255315,50.42162031447403,4.057616421759293,0.08181685911808487
3159.018244347088,107186.17984775062,5179.61437958573,0.04832352815393698,0.6098944849635214,53.7775128455849,3.782409740326739,0.08823149627338753
3549.0396282902707,143947.55518791903,8846.582247005708,0.06145698157538537,0.40117635593016837,96.3409154544151,4.8419779099085165,0.13236385002781892
574.6452301753527,29505.803238876764,2377.521025562268,0.08057808175273307,0.24169932631382426,50.4966632571504,4.6831999896783625,0.10343981563876546
2804.418762346764,100571.25599953363,6665.867554858317,0.06628004680471752,0.4207132438901829,89.55433541543559,4.499610616053541,0.11093130881161828
1519.2309883907208,68188.35546589099,2048.7754977407444,0.030045826501352974,0.7415312170933464,68.55211567398601,3.879663855271515,0.08123309510064464
3403.2775568425245,185460.07336938175,3186.7269566854497,0.017182819454289927,1.0679539236026394,54.33940231538427,3.153073116215436,0.05624033321222449
1284.6489305224613,74485.00475808165,2484.706772499459,0.033358483100987754,0.5170223483675642,90.50349427380567,4.234893338518152,0.09711810830215552
3609.2198214610967,93417.2173324365,5292.594966723908,0.05665545514901784,0.6819376589656523,65.8277047901546,4.381754094770229,0.09438195703052116
2240.309058352418,127839.8871673104,2377.797221041616,0.018599806943897526,0.9421783483164431,69.85940652792203,3.6083175498425613,0.07762379072841062
4715.284949315305,187124.44098913757,9308.624572175584,0.04974563730408655,0.5065501259347989,60.83553542518641,3.9565448022949883,0.09011244277541475
1118.8442486569697,33934.29491698847,1926.7553115517187,0.05677899942418225,0.5806882908011318,74.39114938322578,4.4548461995831055,0.10243690828677783
2034.7985797261633,78065.92298232774,2997.502893383046,0.038397072357187256,0.6788312312284863,49.48438460993132,3.3080532322016984,0.07896119265503418
1010.6308455826509,59830.66292202521,4126.153118165811,0.06896385426220754,0.2449329476245671,62.682729125802126,4.000500537812737,0.09179876794590894
4661.121282253533,185068.53292240406,4156.986756205135,0.022461877719364025,1.121274027466139,96.22591469544668,3.790301808688874,0.10616065885274449
4448.027090214415,147452.3845447062,2987.33292421472,0.02025964472150661,1.4889626309004937,54.971739096665395,2.6771635457670944,0.08348034337014532
1660.7373247182002,75291.24410525127,4967.205279440505,0.06597321293425223,0.3343403848421706,78.09072654339495,4.9606267397629935,0.09574240903188419
3469.9282071538055,102730.08639999038,5104.0818967013965,0.049684392134433895,0.6798339598344432,58.861023725032304,3.480203694055175,0.10433125567281225
4177.499900905472,96226.75984436154,6080.392643078854,0.06318816774994153,0.6870444305369994,84.86144128982284,4.422340971469946,0.10888743377603353
2998.4036521975804,75425.41019879557,3427.173279570603,0.04543791370226224,0.8748911734551269,47.590672321664286,3.375788019980761,0.08237427373312571
2883.4276026020293,72436.9883100076,2335.958308741344,0.03224814232673748,1.2343660380461463,96.2496206145556,4.267277428808554,0.11450635929932018
1588.3353090520325,41417.6026468681,2996.031842142133,0.07233716223719398,0.5301463378027346,66.31979340025107,4.4705084515595,0.10382518602394385
918.9624551265465,23482.327479178086,1666.2850945279909,0.07095911152782855,0.5515037361519827,53.69092687409491,4.205013890708021,0.10303365592193797
4537.470910789971,207067.4386959807,13175.442902807134,0.06362875295980988,0.34438849185276543,44.26281134514073,3.586508435545276,0.08851755434704564
4551.881257234987,124153.48703433115,4227.4460491725185,0.03405015960609739,1.0767449671240568,49.84595849507736,3.2594685654507214,0.07399824923247124
3348.9565577297058,113284.11976579665,6379.725105340009,0.0563161466808361,0.524937438907287,70.14688901624902,4.174303458547477,0.10259801266606125
2025.6340597191531,113175.28709306302,4557.362015746194,0.04026817278580187,0.4444751267773685,59.54618423301461,3.6032040024051293,0.0763709003023427
2071.443085756974,80700.24422060193,1727.8523611672206,0.02141074513286439,1.1988542148112973,88.07523522119135,4.268749000528866,0.10035396173033935
3766.800554916077,175918.2854943026,13934.830484332182,0.079211950282357,0.2703154917565256,64.99147637238474,4.52437833243468,0.10242617100169334
4536.9961697865965,122012.5072205285,2998.7385018111095,0.024577304164327296,1.5129682588349886,54.42542781008254,3.40492160180272,0.07794727936262232
4491.888909193028,124387.41462171166,10139.640959637914,0.08151661476745617,0.4430027578958213,75.79440922303374,4.775076437156513,0.10864625484966778
4009.4399563593074,86743.2096479836,4009.3062034729596,0.046220404107056905,1.000033360606439,80.99307857935585,4.406533199947177,0.08364347792475418
3389.142407694295,90684.64761006123,2535.4797230433323,0.027959305018703376,1.336686851364882,49.68843065825509,3.2332076429150116,0.07271360082315445
878.6298424777198,27363.70827753297,1448.4449849196042,0.052933066316485075,0.606602150323637,49.721914544722424,3.307645509554097,0.08664151763319013
1227.329213425762,33236.58980593496,2529.5108339766484,0.07610620851134858,0.4852041734473521,42.12694276214549,3.946869065298888,0.08970659213066585
4543.493848371856,106990.65362584428,7088.745148252463,0.0662557420486693,0.6409447304636041,82.71131687380715,4.323859128492391,0.09922676132962549
